,genre,href
266,dutch hip hop,https://embed.spotify.com/?uri=spotify:playlist:6BXgKjKKHLt63XIEjs4WIx
267,kleine hoerspiel,https://embed.spotify.com/?uri=spotify:playlist:27XLynMa4krkiA9piuqyT1
268,turkish hip hop,https://embed.spotify.com/?uri=spotify:playlist:4t5PSWEsLQeZ4i90PEpW9i
269,viral rap,https://embed.spotify.com/?uri=spotify:playlist:0JlicqX0XpVPjBfyriYDPP
270,german trap,https://embed.spotify.com/?uri=spotify:playlist:4hvpHorF4NBbh4XHXdeXYR
271,show tunes,https://embed.spotify.com/?uri=spotify:playlist:0Psnw0YWHuqAvVO8YhYJWF
272,lilith,https://embed.spotify.com/?uri=spotify:playlist:7yNFFzl1njPs3ToiRrWU9w
273,merseybeat,https://embed.spotify.com/?uri=spotify:playlist:2FE5Q5imNlAYRKubRHOuE8
274,video game music,https://embed.spotify.com/?uri=spotify:playlist:3fMUb3gZXZ8ibcJb5zvy8r
275,country dawn,https://embed.spotify.com/?uri=spotify:playlist:2qk8D3ZyEBXDwR02alzjXq
276,g funk,https://embed.spotify.com/?uri=spotify:playlist:7c1Z3aCJLt7YisQQyXwypK
277,texas country,https://embed.spotify.com/?uri=spotify:playlist:4HbGCzaH6bTsF1FGAESEzG
278,bachata,https://embed.spotify.com/?uri=spotify:playlist:5CllQE0jNYEbZWEjyhDD6J
279,indiecoustica,https://embed.spotify.com/?uri=spotify:playlist:4RCjZQTtM2pXauBjFNRcGQ
280,north carolina hip hop,https://embed.spotify.com/?uri=spotify:playlist:3G9abO9U7dJa0kR4ZKhapR
281,norwegian pop,https://embed.spotify.com/?uri=spotify:playlist:5j9E5msjnYEL2PZLjRzfQy
282,progressive rock,https://embed.spotify.com/?uri=spotify:playlist:1sYzsb7P37XzNZoUR2GGdm
283,screamo,https://embed.spotify.com/?uri=spotify:playlist:3yvVzKRxdUAc7vxWdwQfGS
284,bubblegum pop,https://embed.spotify.com/?uri=spotify:playlist:6GLXp5kwSs0HRDnh6fqKKZ
285,nyc rap,https://embed.spotify.com/?uri=spotify:playlist:6YiocLoaqYYGiAztoGspzh
286,funk rock,https://embed.spotify.com/?uri=spotify:playlist:2v7uYvX2h5hNSukaqp9LCb
287,australian rock,https://embed.spotify.com/?uri=spotify:playlist:0D5WxMvZQ7kZJCgF0xu2kJ
288,comic,https://embed.spotify.com/?uri=spotify:playlist:5yGDZPBsmXKUf3e22QHIh4
289,neo-classical,https://embed.spotify.com/?uri=spotify:playlist:6Y3YErcNrY3sVJkq6y9GtT
290,compositional ambient,https://embed.spotify.com/?uri=spotify:playlist:2nKOwEQWB8qDAG5Qcs0kWc
291,polish trap,https://embed.spotify.com/?uri=spotify:playlist:78dAycV2sXjUhhhCrmgalT
292,modern blues rock,https://embed.spotify.com/?uri=spotify:playlist:2KmAVEfiJy17zDEZslvmSg
293,la indie,https://embed.spotify.com/?uri=spotify:playlist:0C1hLm2vFuQgqMnjv31lBK
294,new orleans rap,https://embed.spotify.com/?uri=spotify:playlist:41wq6c8ic47zFa4ixRZp6P
295,dream smp,https://embed.spotify.com/?uri=spotify:playlist:0t85wrZwJdkmcL015OytYz
296,gruperas inmortales,https://embed.spotify.com/?uri=spotify:playlist:7fwQCsCDYxnmWtXUkETn3v
297,trap boricua,https://embed.spotify.com/?uri=spotify:playlist:4fWARp37Pjz3rf3WvVIAFz
298,nigerian pop,https://embed.spotify.com/?uri=spotify:playlist:7MwdQNmdKjQx3h1p3vP2eZ
299,sophisti-pop,https://embed.spotify.com/?uri=spotify:playlist:18LufJPENHQkScaoTPZLAm
300,anime rock,https://embed.spotify.com/?uri=spotify:playlist:0LUqgNyVlPVcZ34ODl30kv
301,britpop,https://embed.spotify.com/?uri=spotify:playlist:5H4y9vLqOhWGn0xsExGxKb
302,atl trap,https://embed.spotify.com/?uri=spotify:playlist:3JqPLi8uM4ldiPdT3T6Oy8
303,gen z singer-songwriter,https://embed.spotify.com/?uri=spotify:playlist:5nUyv9wyZKjdUW1rk3smTo
304,freak folk,https://embed.spotify.com/?uri=spotify:playlist:4KgZ9ZN10RfjRxBYkj6tTK
305,turkish trap,https://embed.spotify.com/?uri=spotify:playlist:5HmIKVhLNyi6CLopqdLJVU
306,dutch edm,https://embed.spotify.com/?uri=spotify:playlist:0DX9WVEaDkEiax6hcVqdaL
307,jazz,https://embed.spotify.com/?uri=spotify:playlist:5EyFMotmvSfDAZ4hSdKrbx
308,reggae fusion,https://embed.spotify.com/?uri=spotify:playlist:0j92q9CkBFlHDpgcIURMd6
309,russian alt pop,https://embed.spotify.com/?uri=spotify:playlist:3NPyEuRqag5aATW5ckpX0J
310,power metal,https://embed.spotify.com/?uri=spotify:playlist:1sy0OGu2TTXLTiZ7zMdcoB
311,bubblegum dance,https://embed.spotify.com/?uri=spotify:playlist:2FYJ3kw41qQGBtIDhusO7L
312,baroque pop,https://embed.spotify.com/?uri=spotify:playlist:1e3sjciHZnhGYpaVYv6rO1
313,turkish rock,https://embed.spotify.com/?uri=spotify:playlist:0aOQSNOuSE84kP4epEGVou
314,downtempo,https://embed.spotify.com/?uri=spotify:playlist:5zxj55xrB53As97uvt5x8x
315,cumbia pop,https://embed.spotify.com/?uri=spotify:playlist:1fcPcaUecENuGmupx6P6xw
316,philly rap,https://embed.spotify.com/?uri=spotify:playlist:46OzYiu5J1KvNDAwyY126g
317,cumbia villera,https://embed.spotify.com/?uri=spotify:playlist:2ikWCh2wOfp5XtENdqaAQC
318,industrial metal,https://embed.spotify.com/?uri=spotify:playlist:65Jejep3SssPpTW8RGELh6
319,french indie pop,https://embed.spotify.com/?uri=spotify:playlist:7pSUsof5crZi6c4k8Hun3q
320,reggae,https://embed.spotify.com/?uri=spotify:playlist:0TcXdt4sbITbwCwwFbKYyd
321,swing,https://embed.spotify.com/?uri=spotify:playlist:20CFvOMJgvNmysKxUH5GJV
322,rain,https://embed.spotify.com/?uri=spotify:playlist:4NVJ5W2V7pgadk3yXliHTD
323,candy pop,https://embed.spotify.com/?uri=spotify:playlist:1g2P36W1Dn9CYyegAm7Z4x
324,pittsburgh rap,https://embed.spotify.com/?uri=spotify:playlist:5hEnBDgbXhqEa2mUr4sFVU
325,trap brasileiro,https://embed.spotify.com/?uri=spotify:playlist:6u3BeKMf8CUZe4ab0HtNbT
326,indie garage rock,https://embed.spotify.com/?uri=spotify:playlist:7lCazMg1AalQrclLnSpn7v
327,southern soul,https://embed.spotify.com/?uri=spotify:playlist:5Q3wLZoh8pyDIboX6XolLp
328,rock nacional,https://embed.spotify.com/?uri=spotify:playlist:3ygLQ0p0Leod5w6KC1otBx
329,ohio hip hop,https://embed.spotify.com/?uri=spotify:playlist:56EJ8xSxox8qhQRuruKlo2
330,deep regional mexican,https://embed.spotify.com/?uri=spotify:playlist:7tt8E0lrPF9IoZ1gxM9Bn1
331,taiwan pop,https://embed.spotify.com/?uri=spotify:playlist:33blltDYieR1hn462m5JqR
332,dancehall,https://embed.spotify.com/?uri=spotify:playlist:4NWfwcqBdZ3wltgu3BESG7
333,japanese teen pop,https://embed.spotify.com/?uri=spotify:playlist:6Wz5IiVGjSDWQmMlPxHcjg
334,children's music,https://embed.spotify.com/?uri=spotify:playlist:3EBkMektqMgkilc2bOehLD
335,bossa nova,https://embed.spotify.com/?uri=spotify:playlist:62CfN1iGlw8MZDMht3P6I3
336,tennessee hip hop,https://embed.spotify.com/?uri=spotify:playlist:0sDsNueIuqMP0aNLesjWMq
337,german dance,https://embed.spotify.com/?uri=spotify:playlist:0ociygIFg7QypC1T9v1g7x
338,brazilian edm,https://embed.spotify.com/?uri=spotify:playlist:5VJcwlSzgFtpClXb8xtXs6
339,danish pop,https://embed.spotify.com/?uri=spotify:playlist:2d4TUfOahHzSBYo0zm8mnV
340,tamil pop,https://embed.spotify.com/?uri=spotify:playlist:1n837Vzu2Mtk4H1vBYA3m3
341,afropop,https://embed.spotify.com/?uri=spotify:playlist:5vpvuv9xaddqd00dzpxTzg
342,chillhop,https://embed.spotify.com/?uri=spotify:playlist:0cRVSi1eXiAYipZDgVU11c
343,dominican pop,https://embed.spotify.com/?uri=spotify:playlist:4GMCrTNjDoL2W3DzqIkbOn
344,deep german hip hop,https://embed.spotify.com/?uri=spotify:playlist:1p4L83YzPEhIPZHF94bJ7z
345,bass trap,https://embed.spotify.com/?uri=spotify:playlist:28qL4DDUcphiGvSyJdW77W
346,canadian rock,https://embed.spotify.com/?uri=spotify:playlist:4STQEZTDt5QijuCxmg3DpB
347,samba,https://embed.spotify.com/?uri=spotify:playlist:3xh2sgnL4trGV8rlHTfjgv
348,barbadian pop,https://embed.spotify.com/?uri=spotify:playlist:4skZam98b2PwmuWxS8fAT5
349,trap italiana,https://embed.spotify.com/?uri=spotify:playlist:6AxIe6nptUOe8jJ4LeNptt
350,axe,https://embed.spotify.com/?uri=spotify:playlist:2ohTpPrJnqmuPYGlzwSPZe
351,pop venezolano,https://embed.spotify.com/?uri=spotify:playlist:0dYg5qMtoE1qT37H7YBNLf
352,melodic dubstep,https://embed.spotify.com/?uri=spotify:playlist:0lLw4zuyAnF3H6LoeSngXb
353,german techno,https://embed.spotify.com/?uri=spotify:playlist:1x7cCTGSYF2xYu1hWiPQWk
354,gauze pop,https://embed.spotify.com/?uri=spotify:playlist:6gaLUOiIgrnSFt2qmmUIMr
355,adoracao,https://embed.spotify.com/?uri=spotify:playlist:2F44c8g3v3EsAuPQvmHTIl
356,chillwave,https://embed.spotify.com/?uri=spotify:playlist:5pDD5tz9aQULzowpuKMSep
357,latin viral pop,https://embed.spotify.com/?uri=spotify:playlist:6yZCXdIyG6jxAnWnm2wXKp
358,spanish pop rock,https://embed.spotify.com/?uri=spotify:playlist:6Z07gmQdxcSmwR1iVNK1Yk
359,neo-psychedelic,https://embed.spotify.com/?uri=spotify:playlist:7qhZxfWGh9O2HWt3V7gpSA
360,skate punk,https://embed.spotify.com/?uri=spotify:playlist:3RRuHMQvn4gPIfK802sqlb
361,dutch rap pop,https://embed.spotify.com/?uri=spotify:playlist:3NxTF39nYRfSUx8Tc10nvA
362,glitchcore,https://embed.spotify.com/?uri=spotify:playlist:0nAwOSVQ19qbswrjPdmQkq
363,disco house,https://embed.spotify.com/?uri=spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC
364,classic italian pop,https://embed.spotify.com/?uri=spotify:playlist:5KrDtqnhoJoY9d5RIYMXRP
365,instrumental lullaby,https://embed.spotify.com/?uri=spotify:playlist:5COOZ0qQHM3AhJnSF7ey9E
366,modern indie pop,https://embed.spotify.com/?uri=spotify:playlist:0FkLYgMF09lmzytexAraKv
367,r&b en espanol,https://embed.spotify.com/?uri=spotify:playlist:4tzYxjoGLrGjrjp1x0Sggg
368,deep groove house,https://embed.spotify.com/?uri=spotify:playlist:7FAkb5HaFNBqFFVVGFvMTE
369,scorecore,https://embed.spotify.com/?uri=spotify:playlist:1v75VUwKR28oOd6Lf3C6JD
370,rap calme,https://embed.spotify.com/?uri=spotify:playlist:6fCJ2iyUhivh8ghIqBQ9Nr
371,spanish hip hop,https://embed.spotify.com/?uri=spotify:playlist:3WLnRqmW5IZOATVCnNqZk5
372,trip hop,https://embed.spotify.com/?uri=spotify:playlist:2wrc23l7JdQVcpPIcDGaed
373,pixie,https://embed.spotify.com/?uri=spotify:playlist:79AOdu3ELUDHkDPJT1rXUt
374,pop reggaeton,https://embed.spotify.com/?uri=spotify:playlist:7dWozFDD5uTTmEFMcQtGZj
375,hip house,https://embed.spotify.com/?uri=spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf
376,gaming edm,https://embed.spotify.com/?uri=spotify:playlist:5kredHbbKjb6EUN5exsaQh
377,trap soul,https://embed.spotify.com/?uri=spotify:playlist:2G0hc5WoKd28Zhwtpn48Mh
378,musica popular colombiana,https://embed.spotify.com/?uri=spotify:playlist:0Srh9dNBtSw4FRAHozAUqj
379,italian indie pop,https://embed.spotify.com/?uri=spotify:playlist:0Mu1FW9n1ca5nGoYi54x9i
380,roots reggae,https://embed.spotify.com/?uri=spotify:playlist:0cT7S92xSEh5wjPSSifu8I
381,anthem worship,https://embed.spotify.com/?uri=spotify:playlist:0pcdBX3CHzyOFHeyu7RAQI
382,electric blues,https://embed.spotify.com/?uri=spotify:playlist:7EFp3Wiscy9r6DhBoOxmyT
383,pagode novo,https://embed.spotify.com/?uri=spotify:playlist:3U903ICkXhjRoPgPrG4O1j
384,rock nacional brasileiro,https://embed.spotify.com/?uri=spotify:playlist:2VU7QQKSn6eIE2e9DY52dM
385,mexican indie,https://embed.spotify.com/?uri=spotify:playlist:2UmyDZbUjnhE6tuhf8e9Wa
386,swedish hip hop,https://embed.spotify.com/?uri=spotify:playlist:3NfxAsLjZmCpQIlytSFiMB
387,pop argentino,https://embed.spotify.com/?uri=spotify:playlist:2dHEwheLsfq6X3AfIH1AnJ
388,christian rock,https://embed.spotify.com/?uri=spotify:playlist:0l4beRwx17QIjP7kTciYUk
389,chamber pop,https://embed.spotify.com/?uri=spotify:playlist:1UqeJ3nLHNDOlA6zwFkimJ
390,contemporary vocal jazz,https://embed.spotify.com/?uri=spotify:playlist:3JvgYk6ZM1mwWViJpxphml
391,old school thrash,https://embed.spotify.com/?uri=spotify:playlist:7Mb1RVFEVwS1kOeMpbCWbR
392,ska argentino,https://embed.spotify.com/?uri=spotify:playlist:0sS9Esh4m1MZjtLlGRIQmB
393,funk paulista,https://embed.spotify.com/?uri=spotify:playlist:6YHx5ZIQqpfrxKEsw77EDU
394,latin worship,https://embed.spotify.com/?uri=spotify:playlist:6qubMJr7QEW6vCHogJU9u3
395,bubblegrunge,https://embed.spotify.com/?uri=spotify:playlist:0JrzRKCHxv8xnuAvMk5Rnd
396,jazz blues,https://embed.spotify.com/?uri=spotify:playlist:4ehHChcQBZTZ0kP9CkHdzc
397,baton rouge rap,https://embed.spotify.com/?uri=spotify:playlist:0F7mtdFDNN5fqlDuxWG8TM
398,uk contemporary r&b,https://embed.spotify.com/?uri=spotify:playlist:5kdP7VQedYdDzhTvfovu0u
399,nu jazz,https://embed.spotify.com/?uri=spotify:playlist:26PD3pjcSfPuKUDV1jgfX8
400,rap latina,https://embed.spotify.com/?uri=spotify:playlist:6JWSHUaK7oIekxggExyj6T
401,dutch rock,https://embed.spotify.com/?uri=spotify:playlist:6GVUfirEB9jLZzk1lA7XZT
402,sheffield indie,https://embed.spotify.com/?uri=spotify:playlist:7oJElJ9V5z6jWiJEA4S6DM
403,filter house,https://embed.spotify.com/?uri=spotify:playlist:5oZMnQNApteFlWDTo0xrtb
404,c-pop,https://embed.spotify.com/?uri=spotify:playlist:1xyLXFq8PsdtkBeTmWqRjQ
405,perreo,https://embed.spotify.com/?uri=spotify:playlist:3kKTNWq50Aysbs5ammCarH
406,classic swedish pop,https://embed.spotify.com/?uri=spotify:playlist:5sjIhYs9VdRLVRwQimhRq6
407,grime,https://embed.spotify.com/?uri=spotify:playlist:6tpwcBIh10DbSUksx3mRB5
408,brazilian gospel,https://embed.spotify.com/?uri=spotify:playlist:6Xxksk0PXng2x9zF30Yzg7
409,cumbia sonidera,https://embed.spotify.com/?uri=spotify:playlist:5vdpHqiubY4Vkr4nLUbWY1
410,dmv rap,https://embed.spotify.com/?uri=spotify:playlist:3ifLzTZj0ut6AZbJ6bwhF9
411,indie pop rap,https://embed.spotify.com/?uri=spotify:playlist:6KO7rNq7jfMLQ5oQ8If6x9
412,drift phonk,https://embed.spotify.com/?uri=spotify:playlist:19sgQqGAcGplazJZTXeLUG
413,french rock,https://embed.spotify.com/?uri=spotify:playlist:6uL4zN0tryTmOsrhcknaIS
414,latin christian,https://embed.spotify.com/?uri=spotify:playlist:2p0LqJK2o0uCq2COZJyhls
415,australian indie,https://embed.spotify.com/?uri=spotify:playlist:4Qqc4lX4i4A8uXD9SBQy7S
416,drill,https://embed.spotify.com/?uri=spotify:playlist:4cEyA0ViSmUTFKF8i3agLU
417,cancion melodica,https://embed.spotify.com/?uri=spotify:playlist:2dLBa2Id927DSbDX11R0h3
418,houston rap,https://embed.spotify.com/?uri=spotify:playlist:0pyHVjbjiyuutRjtP3hvNY
419,la pop,https://embed.spotify.com/?uri=spotify:playlist:7AqOmLV0JV4a3GpIU1qxbL
420,tejano,https://embed.spotify.com/?uri=spotify:playlist:6cFjgaI6dLy1cM0HTKQq8Z
421,rumba,https://embed.spotify.com/?uri=spotify:playlist:3BfEgQqVomK4wv9cYD2k6o
422,rap marseille,https://embed.spotify.com/?uri=spotify:playlist:5nMh3IcKI0h3bfeiwdoUrW
423,post-screamo,https://embed.spotify.com/?uri=spotify:playlist:0XeSjSOh2uwuysKcBqboqD
424,post-disco,https://embed.spotify.com/?uri=spotify:playlist:5iKvDdecBJSQ5Qg46MN135
425,redneck,https://embed.spotify.com/?uri=spotify:playlist:2KWsDttfIMjLq1rpyxTQX8
426,thrash metal,https://embed.spotify.com/?uri=spotify:playlist:3UQbqTKIxehTFCdFyjEQUn
427,vapor twitch,https://embed.spotify.com/?uri=spotify:playlist:4XyF8NB0VN7XR5rDHL2lMG
428,industrial rock,https://embed.spotify.com/?uri=spotify:playlist:3YA1JuMxq4iJNRr1G4hilC
429,swedish trap pop,https://embed.spotify.com/?uri=spotify:playlist:6U6G6gOdXrrSIvQEsM4fsf
430,afrofuturism,https://embed.spotify.com/?uri=spotify:playlist:2w4rahctwfHuu3YFP8lcFl
431,classic bollywood,https://embed.spotify.com/?uri=spotify:playlist:0JoynXyEsqFyxTn9NTZkFW
432,pop flamenco,https://embed.spotify.com/?uri=spotify:playlist:5eXtMliOlZWHMcDDRkANhL
433,shiver pop,https://embed.spotify.com/?uri=spotify:playlist:1FcWxTM72potsWHiPQKmZC
434,uk drill,https://embed.spotify.com/?uri=spotify:playlist:685ydTa5UXcEU5NZbLJCy7
435,irish rock,https://embed.spotify.com/?uri=spotify:playlist:2CBHXjkBbHfiKcKIHesfbC
436,rap espanol,https://embed.spotify.com/?uri=spotify:playlist:6PyV0jFaVWhEKdjscMtiAU
437,rap conciencia,https://embed.spotify.com/?uri=spotify:playlist:6vfVdOzLUYpG9z9wE0Icjx
438,korean pop,https://embed.spotify.com/?uri=spotify:playlist:6tc3J6NhFZJkw0n7ix0w5l
439,brooklyn indie,https://embed.spotify.com/?uri=spotify:playlist:78MPGFVq0C4yrfvgxZKngM
440,southern rock,https://embed.spotify.com/?uri=spotify:playlist:4T1ZiJC9fdryPOa47Pf3vl
441,canadian trap,https://embed.spotify.com/?uri=spotify:playlist:3m7nHC50zcjP8v1HRaDd8f
442,socal pop punk,https://embed.spotify.com/?uri=spotify:playlist:082daAvMUmkVEgkolt3wCw
443,madchester,https://embed.spotify.com/?uri=spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi
444,korean r&b,https://embed.spotify.com/?uri=spotify:playlist:2TJHOlrTUoLMHs9CTyxN9n
445,lo-fi jazzhop,https://embed.spotify.com/?uri=spotify:playlist:4Z6Tnnja5F2bkd8JhX6OC5
446,partyschlager,https://embed.spotify.com/?uri=spotify:playlist:4kO0iMQHG8HwbmkgBKIlOY
447,background music,https://embed.spotify.com/?uri=spotify:playlist:2JsqQdMbBC2hh7GjsEjKFg
448,afro r&b,https://embed.spotify.com/?uri=spotify:playlist:5Cu4Lk5ihrwbaack2h4bIT
449,canadian singer-songwriter,https://embed.spotify.com/?uri=spotify:playlist:2IBJxQyIykOBbtKZosjNvI
450,k-rap,https://embed.spotify.com/?uri=spotify:playlist:0thomPcNswX7vGOyBvHxMQ
451,pop emo,https://embed.spotify.com/?uri=spotify:playlist:3Gf8bbUuqd7zLFt4LrSLej
452,dreamo,https://embed.spotify.com/?uri=spotify:playlist:7j0Fio78ghmrM92FrgSSFR
453,vocal house,https://embed.spotify.com/?uri=spotify:playlist:5r4gdnighI2ujQqfCwtHlU
454,german underground rap,https://embed.spotify.com/?uri=spotify:playlist:2IcKLRiUHpjhMMubZqderY
455,scandipop,https://embed.spotify.com/?uri=spotify:playlist:0IyFLwxEtAB5jszehTpWFJ
456,oklahoma country,https://embed.spotify.com/?uri=spotify:playlist:4swO9BLJdUIGuNJii0IXLI
457,post-punk,https://embed.spotify.com/?uri=spotify:playlist:20cUBDEbmqhNmklStbkQvL
458,indonesian indie,https://embed.spotify.com/?uri=spotify:playlist:5Wh14KMrdMwRzU4lU8Zc9z
459,indie anthem-folk,https://embed.spotify.com/?uri=spotify:playlist:4Ub3q1CU9YGXR2bkJ4wKwe
460,white noise,https://embed.spotify.com/?uri=spotify:playlist:7j5QgrOCOptczCKI74BK39
461,turkish folk,https://embed.spotify.com/?uri=spotify:playlist:23w9QtY1mUO3j1sij0NORp
462,polish pop,https://embed.spotify.com/?uri=spotify:playlist:40uOIq5lmbAApQTlleiVp0
463,nz pop,https://embed.spotify.com/?uri=spotify:playlist:6rZGKd5ndSUnGeJKuBhUej
464,turkish alt pop,https://embed.spotify.com/?uri=spotify:playlist:7u11wOJGQMZuMQufJB5hYG
465,norwegian indie,https://embed.spotify.com/?uri=spotify:playlist:1W5VvMDlZm8pViaMFAcctc
466,cumbia 420,https://embed.spotify.com/?uri=spotify:playlist:2YdbsDOPHs7jAo90MmfFjI
467,swedish electropop,https://embed.spotify.com/?uri=spotify:playlist:33fyWhh6amFf9SQi1EILdm
468,german metal,https://embed.spotify.com/?uri=spotify:playlist:1Mcit79QvE6BdMXZ03eamN
469,lullaby,https://embed.spotify.com/?uri=spotify:playlist:1HF6J83A0lrauLpdJ9N4Nz
470,cumbia,https://embed.spotify.com/?uri=spotify:playlist:0bWU5c6DF4sKYDGX2CX2Cr
471,french indietronica,https://embed.spotify.com/?uri=spotify:playlist:2himelMaFON7yDwQf9P8Kq
472,kentucky hip hop,https://embed.spotify.com/?uri=spotify:playlist:1jbjgJE4hBSSwfx5NjWc2j
473,bow pop,https://embed.spotify.com/?uri=spotify:playlist:6kD1by03LqVcIK7FfQ23Ub
474,shoegaze,https://embed.spotify.com/?uri=spotify:playlist:5ydNNBQbwQJuhmcxyo8K1f
475,cantopop,https://embed.spotify.com/?uri=spotify:playlist:6h7Jr2zbuBSNKAzajJ7BvD
476,lo-fi product,https://embed.spotify.com/?uri=spotify:playlist:2ucuFoIFqmKn5VK1tyngBZ
477,deep tropical house,https://embed.spotify.com/?uri=spotify:playlist:49W2BLxvDqnN3hsFLAIoqc
478,schlager,https://embed.spotify.com/?uri=spotify:playlist:5GtYXXydQZxdFlkIIvCHBW
479,belgian edm,https://embed.spotify.com/?uri=spotify:playlist:3YjCK5F0D78d0WXHcwQ7tq
480,bachata dominicana,https://embed.spotify.com/?uri=spotify:playlist:6ZOErPbFr6wWQ687g0TQGB
481,spanish rock,https://embed.spotify.com/?uri=spotify:playlist:0tcS9Y1tCt0Ffh2CdTXybt
482,meditation,https://embed.spotify.com/?uri=spotify:playlist:1RJKluktWr9Dh7fXhhRkHV
483,bedroom soul,https://embed.spotify.com/?uri=spotify:playlist:5YhnF0wwxsNlZzyFbMpOzG
484,rap napoletano,https://embed.spotify.com/?uri=spotify:playlist:0OCPvoUuknhRAe1x0HFI3C
485,punk blues,https://embed.spotify.com/?uri=spotify:playlist:0pUItxZh4LNpvkkM22kBTj
486,classic canadian rock,https://embed.spotify.com/?uri=spotify:playlist:7kkQw6YiSBhHmKK1B9ePYq
487,bass house,https://embed.spotify.com/?uri=spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG
488,uk alternative hip hop,https://embed.spotify.com/?uri=spotify:playlist:1KJB07h1cyZlw6I6sHAide
489,jazz fusion,https://embed.spotify.com/?uri=spotify:playlist:3GomZqnwKeecLnI3sOkoEq
490,lo-fi indie,https://embed.spotify.com/?uri=spotify:playlist:6bLWoiHrkb8pP82YGCqCHi
491,future bass,https://embed.spotify.com/?uri=spotify:playlist:0HL0ITC4buCPYJaJHqwbMm
492,a cappella,https://embed.spotify.com/?uri=spotify:playlist:5K5Bo0zrf3aoNvvDpGWxdK
493,arabesk,https://embed.spotify.com/?uri=spotify:playlist:4Pgl4JWg99RspoFbmSjq6P
494,russian rock,https://embed.spotify.com/?uri=spotify:playlist:13FUMh8s4eHh9QaTaiRLfE
495,torch song,https://embed.spotify.com/?uri=spotify:playlist:7MaOqNrbYKlp4LD81URIsG
496,panamanian pop,https://embed.spotify.com/?uri=spotify:playlist:0nAbpWAj2ULBbTbdE463GO
497,early music,https://embed.spotify.com/?uri=spotify:playlist:0K86fmE0c0SFgz9GpwhwLm
498,pop house,https://embed.spotify.com/?uri=spotify:playlist:04ugFARyXFS9iQaiHjes6i
499,anime score,https://embed.spotify.com/?uri=spotify:playlist:2K3Gf8NozSaxXj5227J9tv
500,japanese singer-songwriter,https://embed.spotify.com/?uri=spotify:playlist:2XKIPP83gL3CAONT0n5ZmT
501,kindermusik,https://embed.spotify.com/?uri=spotify:playlist:7iRtqaM0fu2Ip8GzzceQzF
502,german drill,https://embed.spotify.com/?uri=spotify:playlist:6khrBfCWyR4y6bHTZt7Qo9
503,groove metal,https://embed.spotify.com/?uri=spotify:playlist:5UYSZ8nVmn0iaIelrf9Oe8
504,classic country pop,https://embed.spotify.com/?uri=spotify:playlist:6lOCvTH6vW5Jc7oyryNom4
505,electro,https://embed.spotify.com/?uri=spotify:playlist:4oBAlPMMM8HqTd9ee6GiRr
506,vallenato,https://embed.spotify.com/?uri=spotify:playlist:3r3Yyzb9UUcuWpjd9Y0nfj
507,deep new americana,https://embed.spotify.com/?uri=spotify:playlist:0J8pO9hK5KnAFWaLE3oTfK
508,uk alternative pop,https://embed.spotify.com/?uri=spotify:playlist:5sD1aSVv0KWgbGHo8GYKMC
509,traprun,https://embed.spotify.com/?uri=spotify:playlist:0cD79tL7mj2p4xTSrk1se3
510,christmas instrumental,https://embed.spotify.com/?uri=spotify:playlist:61mWpz3ZqIBLOd3MxbjWFR
511,big beat,https://embed.spotify.com/?uri=spotify:playlist:370tEYE4lZui1vrufdq7xy
512,salsa puertorriquena,https://embed.spotify.com/?uri=spotify:playlist:4bCkN6aIITHJ5ZQUjEUxB6
513,neon pop punk,https://embed.spotify.com/?uri=spotify:playlist:52NjfVJ2mAEaeOorFvrGvk
514,new age,https://embed.spotify.com/?uri=spotify:playlist:3hDWEELdaUjBONwNB2jMGV
